,Map1_01K,Map1_03K,Map1_06K,Map1_12K,Map1_24K,Map1_80K,Map2_01K,Map2_03K,Map2_06K,Map2_12K,Map2_24K,Map2_80K,Map3_01K,Map3_03K,Map3_06K,Map3_12K,Map3_24K,Map3_80K,Map4_01K,Map4_03K,Map4_06K,Map4_12K,Map4_24K,Map4_80K,Map5_01K,Map5_03K,Map5_06K,Map5_12K,Map5_24K,Map5_80K,markers
Q91V76,0.039745862113905996,0.7397367392154323,0.3345149658977379,0.28138059863591025,0.1291889308831835,0.08184977627177573,0.03385333854641828,0.6574568834441131,0.21510925756983376,0.31324992397584706,0.1800686389504327,0.0965506755289112,0.0,1.0,0.6168817064164402,0.22365002823754354,0.6207480776749658,0.10556496806985592,0.0,0.4414614014509766,0.07287458186715345,0.732047439072073,0.8857899995655789,0.030468308788392316,0.0,0.0,0.2039402232938017,0.7944741300664689,0.4755202224249547,0.08005560623832511,unknown
P83741;P83741-3;P83741-4;P83741-5;P83741-2;P83741-6,0.19123395336651824,0.45849096148808,0.1649620120513489,0.20965155881582387,0.1521980613046893,0.22951532617238712,0.0,0.21555671993712391,0.1372491485459784,0.21705527901493313,0.35728582656536556,0.649882106366256,0.06335341891537856,0.48801676709457725,0.2279276919046371,0.41354466858789657,0.3977259627980095,0.32434372543882617,0.0,1.0,0.49087765260675975,0.95472884464239,0.6016243122871366,0.19812418129421056,0.0,0.47987424679067325,0.5452973539428877,0.9077809798270894,0.25688760806916483,0.0,unknown
Q5U3K5,0.11581313191231331,0.7497792014342024,0.4355334097889566,0.30012786543810427,0.0,0.22545181318463975,0.15985816163773292,0.7491464652456473,0.41963591305150233,0.9107182873940504,0.7955075730612565,0.4578373604355337,0.0,1.0,0.924796667589407,0.8069363704670389,0.3348228997772244,0.5148363454212309,0.0,0.5969338658862918,0.5972765979884258,0.29561962009464615,0.45882601073015084,0.131452261372774,0.0,0.9861325318674945,0.7042617418699993,0.9727000698646212,0.33274014315656236,0.05383925864409909,unknown
Q9DAI2;A0A0G2JF44;A0A0G2JDJ1,0.20905537459283338,0.7770837325158076,0.5996551063422114,0.3012262885610267,0.29086415022034884,0.3391875838283201,0.0,0.4447595324774865,0.5884269017053072,0.3320866066296231,0.5680398543782339,0.44974132975665804,0.0,0.4958037938302359,0.6542249473079131,0.02334700134125308,0.07271891166890213,0.650277831002108,0.0,1.0,0.6968384748036025,0.4152136424602417,0.41076834642651877,0.264541099827553,0.0,0.4287794596666031,0.5599923356964938,0.4368652998658751,0.27832918183560107,0.3896531902663351,unknown
Q9R062;V9GX26;K3W4S6,0.0,0.2995539371870736,0.43768775603095106,0.6121256258534363,0.6198543468365953,0.4409012289485657,0.0,0.6190623577605823,0.5893582157487484,0.45612198452435093,0.5455985434683663,0.0798953117888029,0.0,0.8960855712335007,0.8504415111515701,1.0,0.20567137005006864,0.891697769685936,0.0,0.9685025034137459,0.8724078288575333,0.6924078288575329,0.5651615839781513,0.10780154756486121,0.0,0.0,0.8122985889849798,0.33532999544833897,0.6228402366863901,0.0,unknown
Q91XU3,0.18325647392692446,0.46014898900319323,0.4993401915572895,0.7661582121319624,0.7824760553387732,0.4367506207875131,0.2186590989712668,0.4170982617949632,0.257885775097553,0.5109116708052504,0.6598368215679319,0.3092727917701318,0.0,0.16628591699184136,0.3875913444483861,0.4943597020219933,1.0,0.17523944661227364,0.0,0.3431784320681092,0.40369634622206424,0.2265200425682872,0.2043561546647752,0.2643561546647748,0.0,0.3031358637814832,0.2315218162468958,0.5115643845335226,0.5513373536715148,0.3796807378503017,unknown
Q9DCL8;D3Z3A0,0.38255352102120876,0.38625065574179984,0.2612475331617994,0.3276960355724316,0.289650520846344,0.10725937398516103,0.0,0.45999350503359854,0.31785366341085647,0.33361644725337825,0.48964552471834316,0.20310009742449572,0.13986410531837776,0.6607878893857255,0.4839499387974322,0.27448727236391784,0.0,0.0,0.0,0.6191701431390668,0.3846269141415399,0.677599860108416,0.616372311458619,0.14944667882391183,0.10487622092877998,0.2805575678848888,0.45429791911268763,1.0,0.6106517448977038,0.1010142139841622,unknown
P56376;E9QJT5,0.6525987745615895,0.934238326642721,0.5774878512571302,0.7703359391506446,0.7287132896682863,0.30167441369110576,0.0,0.8982146630044373,0.5918550602155076,0.6360659201352211,0.8615043312909354,0.3308208324529889,0.0,0.0,0.9763891823367843,0.7046799070357062,0.5293154447496294,0.14002218466089167,0.2324424255229245,0.7056306782167755,0.48149693640397256,0.7558102683287552,0.6549228818930908,0.2384217198394253,0.31148320304246746,1.0,0.5550919078808361,0.8636699767589264,0.5108652017747731,0.25532431861398686,unknown
Q80UU2;A2AJG0,0.38388138578978154,0.06674495987473074,0.0,0.024752887062047292,0.09170581327069846,0.3738500685065562,0.9015707574867834,0.0896628498727733,0.0151631924055588,0.03776668623996858,0.14285574476414165,0.6690154629085907,0.36995987473086595,0.06859463691524745,0.011892248972401603,0.028596594245449115,0.12186093168917546,0.5572029751419053,0.3752201996476796,0.0,0.0,0.02395967899784687,0.13945977686435646,1.0,0.6341505186925018,0.039366803679780654,0.012399931493442911,0.009384908984145594,0.1630113525151688,0.8456645136034431,unknown
Q3TDK6;Q3TDK6-2;Q3TDK6-3,0.0,0.2719288015958262,0.21112475065214054,0.29775356759245064,0.3407396041123213,0.4603958876783796,0.10400184133803936,0.0,0.18867270216357226,0.26381770753414197,0.478134110787172,0.181381003529231,0.09619456805278462,0.23488108025164972,0.38572963019794365,0.5510817860978976,0.5168635875402792,0.49805125057541777,0.09988645082093028,0.27158815405861614,0.21774742979898737,0.32837195028387267,0.2679392358447143,0.7069510510971304,0.13878778579100826,0.2616050329906397,0.20741445450360596,0.19874789013349695,0.2660702777351546,1.0,unknown
E9PYI7;F6TFN2;F6VG99;E9PYF4,0.0,0.5356598723491889,0.3310891496808745,0.2746414110218937,0.16974126690000774,0.24248164161691113,0.15234369638322762,0.3898565644087589,0.191290920321187,0.22235948116121165,0.3509299293116483,0.23804817788758634,0.24905634479445612,1.0,0.36295381236703195,0.3612518015235758,0.48313087639832764,0.1448973989431067,0.0,0.36690686980989784,0.42921556516368325,0.4094708667902014,0.5259144876810122,0.2381099444101309,0.0,0.46025667421591077,0.41724658568389483,0.5838103081463205,0.2601262782238704,0.3465513691579179,unknown
Q61967,0.4401075306357577,0.1073281430017804,0.0,0.0,0.15280871417100156,0.12419788429982888,0.19198407987990096,0.0,0.0,0.03701078797611985,0.1283420032817792,0.5007157071535807,0.2549174318332577,0.060782739238208476,0.0,0.0,0.07392032957441629,1.0,0.33306916174981716,0.0,0.0,0.0,0.04196487798065846,0.6432985371644044,0.1054358831128024,0.0,0.0,0.07020563488461434,0.13683971651014237,0.6696924204866798,unknown
D3YWI4;E9Q1I6;F8WHT5;G3UVW1;P19258;A0A0J9YVC7,0.008897050061208807,0.174027971876456,0.1666504165447909,0.0632389742923073,0.0032840412969763998,0.0,0.018244553500817953,0.35118680056767165,0.36922443584993625,0.08093752369809443,0.0,0.0,0.02989372420293156,0.251216050787048,0.2670653363233562,0.08996934143672765,0.00640861473127717,0.0,0.0,0.47057102928271966,1.0,0.11333918337720901,0.0,0.0,0.0,0.31644403999696735,0.7435947436272452,0.012141007724224613,0.0,0.0,unknown
Q8BVF7;Q8BVF7-2,0.0,0.42724422740700607,0.7587870018689336,0.5820823536504494,0.6194610236932542,0.2626213299571951,0.2024778440947733,0.14580092843793332,0.6849339844456507,0.42280701754385996,0.40772291553626366,0.6871043588352329,0.0,0.5894676553927779,0.487640923614879,0.7101344426357992,0.3440224272020251,0.27637306324229877,0.0,0.5153915717127872,0.7179719057092909,0.961897871827334,0.7260505214927345,0.8335443419545431,0.23089769096280208,0.41776692590583003,0.588605534454694,0.7955627901368545,1.0,0.46679930065714054,unknown
Q62176;D3Z4I3,0.2913937722624373,0.36145581983224095,0.16843904400781284,0.2157244628289094,0.431201884407674,0.5105423417212439,0.33663679191083445,0.1718688957830628,0.22346317361829213,0.5808341951051342,0.43143169022176153,0.27016833275881835,0.40046535677352524,0.0,0.105641732735838,0.5606400091922312,0.5467367574399614,0.29191083534413365,0.4056934390440065,1.0,0.1891732735838215,0.33867631851085706,0.2794237619211754,0.17913363208089073,0.5031023784901746,0.0,0.0,0.14610191887854762,0.14168964724807523,0.0,unknown
Q99JH7;D3Z601,0.0,0.12465644377409107,0.22237724149488897,0.5989609519021287,0.7311463046757155,0.23745181833417175,0.0,0.0902212166918047,0.11424501424501414,0.29064437740908383,0.27004357298475,0.1819088319088318,0.0,0.0,0.17900536282889215,0.3176470588235294,0.4806854365677897,0.2772414948885539,0.0,0.10475532093179193,0.2766339869281046,0.11253142282554063,0.1890313390313392,0.054558404558404584,0.0,0.0,0.254369867605162,0.2616976705211999,0.19411345734875146,1.0,unknown
P62046,0.266464646464646,0.2613804713804719,0.3159175084175085,0.7556818181818186,0.8118855218855219,1.0,0.6227777777777777,0.09976430976430974,0.0,0.32263468013468033,0.2446380471380472,0.42308080808080845,0.5959680134680134,0.16388888888888875,0.3493013468013469,0.18952861952861985,0.6384848484848481,0.4083417508417504,0.0,0.353779461279461,0.23937710437710394,0.7214646464646467,0.2654797979797985,0.6147306397306398,0.1234595959595964,0.0,0.5438973063973068,0.39992424242424246,0.2587794612794618,0.4781734006734007,unknown
P97287;P97287-2,0.0,0.6331602783607644,0.8465701977245108,0.2115468168931106,0.11728708715342961,0.02348650539416031,0.0,0.6040354946794803,0.8928900180419009,0.3548878824698992,0.17591590264737283,0.0,0.0,0.5101071468021647,1.0,0.2657314334106554,0.19602709967230023,0.07052542435288481,0.0,0.6442799808534919,0.5009389152767033,0.08850841341728335,0.0,0.0,0.0,0.7657130233071908,0.7743289517287086,0.19754777421849118,0.0829411981295335,0.0,unknown
Q9CUS9,0.09411374564748805,0.9337312772895602,1.0,0.48412645774608964,0.24954954954954928,0.17374122588846488,0.0,0.31285027358646983,0.4615984082241757,0.259017299508097,0.1703144862654064,0.0,0.0,0.24911291659757964,0.3545183220029853,0.3643232189244462,0.28149560603548374,0.15071021942187565,0.0,0.2712817111590119,0.8439728071629918,0.20861659205217475,0.46147128723815856,0.2637981539822035,0.0,0.6103465428618805,0.7429945282706021,0.7831758138506613,0.2144807384071187,0.1774056264853812,unknown
Q8R173,0.06088695652173921,0.4025043478260874,0.416130434782609,0.20266086956521753,0.29649130434782667,0.18370434782608727,0.0790521739130436,0.27490000000000026,0.29105217391304355,0.3582521739130436,0.2055608695652175,0.0890434782608695,0.0,0.19830000000000056,0.44330434782608713,0.18040000000000056,0.42221739130434843,0.14040434782608727,0.1746956521739129,0.3475782608695655,0.5276086956521743,0.38499130434782636,0.10562608695652181,0.0,0.21645652173913077,0.2726304347826088,1.0,0.29271739130434804,0.33065217391304363,0.11099999999999978,unknown
Q80VP5,0.03354926795259126,0.5774604926795261,0.9254299326051615,0.14055745991168955,0.0,0.0,0.0,0.4529688589356269,1.0,0.04658958865907513,0.0,0.0,0.0,0.5579537531954457,0.9346967232163601,0.0570140018591681,0.0,0.0,0.0,0.6555891238670699,0.6496049267952598,0.11114919823379044,0.0,0.0,0.0,0.7331512897978162,0.6111433883337212,0.0559987218219847,0.0,0.0,unknown
Q9WTJ4;Q3TRV0,0.6187078457586631,0.12084541316789581,0.05961454687476528,0.05705337158822895,0.040370431569301785,0.030671012903516485,0.32631325952742135,0.07233630259422262,0.0,0.0,0.030197833891634464,0.0373075363146113,0.43413798801279724,0.01917802045935914,0.010682429286025436,0.01924711961664988,0.016254825674843366,0.045121749710834894,0.4268525333854077,0.0,0.0,0.0,0.011133075964008334,0.0,1.0,0.029014135284132686,0.0,0.02198104279641284,0.0,0.0,unknown
P61793;P61793-2,0.0,0.16944524620446702,0.37614731859377526,0.4332967730762554,0.262624834035674,0.18566645500201967,0.0,0.29928418865092515,0.4570801824164384,0.5289788142931341,0.3578190844541919,0.0,0.0,0.0,0.0,0.0,0.4915141719101749,0.43739537031691733,0.0,0.4222421058708059,1.0,0.44827685735726874,0.7048144085897331,0.6235351844368728,0.0,0.2610893032384681,0.28731743924262404,0.4379437741730624,0.6333198637649341,0.4819026727472126,unknown
Q9CPX6,0.05797981407904105,0.5245468034320369,0.3925882074654255,0.25716367444984606,0.10721129946075633,0.014959186693837537,0.21893084696622953,0.5086148774715349,0.4503011190928861,0.48140600669659556,0.3381135435917483,0.012745540768400782,0.1259007957740865,0.6993236362992387,0.45202776291472674,0.5904122567677482,0.23649454620890975,0.06598056292383382,0.026659886585432196,0.40255593883253526,0.7260138814573628,0.7545382903822778,0.35848541080841123,0.0,0.018722384767080116,0.9217634282924184,0.43082735965168595,1.0,0.3952888554944592,0.02006954643027455,unknown
Q9DAZ9;Q4KL52,0.0,0.250792892210106,0.4042881348568444,0.7872007646522129,0.46489551201285995,0.21894686536038568,0.719468219142373,0.7130816353130289,0.6829517313290174,0.7858539340487465,0.823087283312334,0.0,0.0,0.6068775253073807,0.7064126515184429,0.9877481861232992,1.0,0.4086544727809881,0.0,0.6940739453447445,0.4945909545118815,0.6884693921883815,0.47369335708389365,0.2923056871008383,0.0,0.7736890124690445,0.6052700178129206,0.5085588912542897,0.47643046443932746,0.0,unknown
F2Z4B3;O35207,0.9556018918781464,0.12685754971265792,0.022943599654172735,0.003087880791333972,0.002255403549814366,0.0,0.654427096577325,0.021702181762701493,0.0,0.009553984641204277,0.00879265625794637,0.0,1.0,0.10796419671464169,0.006140975436098244,0.0,0.005886690738951326,0.0,0.9434979402939525,0.04265727508518525,0.0031534862431978755,0.0,0.0,0.0,0.8847073183135824,0.07186085541372109,0.014185526115038384,0.0021907643797996175,0.0,0.0,unknown
Q9CXL6,0.6872495644036347,0.7159446366066397,0.3461142736010507,0.4330784383676393,0.581207054334508,1.0,0.243846070326194,0.3301898010992029,0.15631317439882494,0.2989095872562855,0.3514913682120632,0.21039433750575134,0.48255804935552354,0.3188668807163951,0.3457006509386658,0.6198290704347684,0.44719331172154986,0.9036259196641394,0.42635707010387125,0.3777564072735536,0.1576574480515781,0.20501724289473872,0.3026838940505556,0.32512292348497673,0.4624456473970208,0.30304581388014357,0.0,0.24079560319109974,0.23045503663145703,0.9617916065621247,unknown
Q8C5X1;A0A0U1RNZ3,0.0,0.0907845877420642,0.10068277101217793,0.20758634457975572,0.3608903972848859,0.6825514074665582,0.00467518466759831,0.1050169694549807,0.13157915751647,0.20700738670393226,0.25985226592134075,0.8782591335595888,0.0,0.08576162906767776,0.15038929926132877,0.02144340187662204,0.6812936713914934,0.3192453583549598,0.20011978438810105,0.13021960471151914,0.22433619484927084,0.07626472349770388,0.45430225593930806,1.0,0.054517867837891594,0.08448193252146145,0.1296586144939106,0.18441205829506857,0.12361549211419394,0.8876821720902365,unknown
Q7M6Y3;Q7M6Y3-6;Q7M6Y3-4,0.1622929380993899,0.34510316768381316,0.23308631211856956,0.44615664051147935,0.3311319383900027,0.18279569892473158,0.22986050566695715,0.49134699215344374,0.6365809357744838,0.6893853530950307,0.48242516710258615,0.1774338854984013,0.0,0.6852877070619007,0.5094013368206913,1.0,0.0772958442313281,0.2621766928218539,0.1610868933449574,0.5308703865155475,0.5221592560302234,0.6322653298459744,0.44845975007265343,0.10350188898575995,0.1768090671316476,0.6863339145597203,0.6242008137169427,0.8027462946817784,0.45746875908166207,0.03739029351932575,unknown
Q9Z1N9;E9Q263;Q9Z1N9-2;Q9Z1N9-3,0.36072794840966177,0.22495354683571914,1.0,0.39567165810470983,0.3020548693846319,0.20266331475206725,0.13796771960505694,0.3154443108536445,0.0,0.460159580281997,0.3525995555069767,0.2937224468976565,0.2694247094400117,0.2695595147010594,0.2965424272233759,0.433489998906984,0.411702554013188,0.2874849710350853,0.0,0.4330892265092718,0.432761321820235,0.2956279374795055,0.2642547455095266,0.10831056217437186,0.0,0.26092469122308365,0.22340146464094415,0.42970087805588847,0.34333078296352915,0.4305388567056505,unknown
O35448;E9Q0T0;G5E8W7;F6SPQ1,0.08285464961869698,0.24275903934438597,0.6553097848768816,0.6558788936525393,0.2886254126038618,0.06421823424517198,0.0,0.15605721440224615,0.3537314565390596,0.48973707174564524,0.31154532002883467,0.09965094661759662,0.0,0.2917782752210034,0.6182797738741125,1.0,0.43036005615206524,0.06680198808665617,0.0,0.35908866714724724,0.774746746594831,0.3609629320484115,0.220844557423075,0.026887733808855296,0.0,0.13222293887771747,0.5848541184505057,0.3693136548165563,0.06067458360207908,0.06537162803050414,unknown
Q9WVK8;Q3US73,0.24726536682088512,0.13087409120951787,0.2515532055518831,0.6113185723727692,0.34437376074025133,0.0,0.692820555188367,0.3360376734963643,0.6498017184401851,1.0,0.43370786516853943,0.20456047587574386,0.8449272967614005,0.11698612029081294,0.39579477858559176,0.8265862524785194,0.4060723727693318,0.42604923992068683,0.0,0.179172174487773,0.31273132848645074,0.5200842696629208,0.44816589557171127,0.0,0.40092531394580255,0.18968935888962313,0.6424405155320547,0.9418374091209514,0.4969844679444804,0.11264044943820219,unknown
Q80VQ1;G3X9W3;Q80VQ1-2,0.0,0.18498397902709007,0.26382173026507433,0.4492280803961561,0.34153801339935963,0.10651762307020102,0.0,0.31289688319254383,0.32368919312554706,0.5582143897465778,0.46427323041071994,0.14231721526361824,0.0,0.0,0.7022793475094679,1.0,0.6972545878240619,0.12269880570929217,0.0,0.22519662103116866,0.2832435187882324,0.9201864258665902,0.5420550538887282,0.23646956015147147,0.0,0.15905184969414513,0.28538450334984017,0.5567288086221969,0.381211768132829,0.20250509758228974,unknown
Q9CXC3,0.0,0.3383427201249096,0.6425862934255294,0.0941727541404115,0.0,0.0,0.0,0.3441420844253618,0.7249205375564588,0.04563653599509293,0.0,0.0,0.0,0.21348352199855036,1.0,0.037347348463726136,0.0,0.0,0.0,0.68934366809792,0.32727374114760566,0.04568672280153911,0.0,0.0,0.0,0.6736463503039128,0.42251714715887,0.021776891763787443,0.0,0.0,unknown
O35680;E9PUY1,0.0,0.3717553854370655,0.8621773188534807,0.07635837635748632,0.0,0.0,0.020111269360868777,0.4148566850632005,1.0,0.1254406266690404,0.0,0.0,0.0,0.34319031511482956,0.4099430300872348,0.11518604237137235,0.0,0.0,0.0,0.34268292682926804,0.4122752358910446,0.0522885882143491,0.0,0.0,0.0,0.1677496884457896,0.2519761438490295,0.04994481039700904,0.0,0.0,unknown
Q8R3J4,0.0,0.374570523403685,0.34958279416357985,0.039295435277319074,0.0,0.0,0.01043973941368076,1.0,0.5512471554147532,0.041017803757083506,0.0,0.0,0.0,0.3867074204631649,0.4583686582481809,0.030556423185043022,0.0,0.0,0.0,0.5479898264245244,0.35386640489045496,0.0714559814376867,0.0,0.0,0.06491231984293425,0.284837802864664,0.4877515505778403,0.033032885636517705,0.0,0.0,unknown
P01831,0.0,0.09262877442273569,0.2423684694065044,0.349666197096834,0.3613646107674407,0.229457340601458,0.2164175904942736,0.08732467691553845,0.15802351932381928,0.31034482758620713,0.12387762601825165,0.09661297237704389,0.36461076744043613,0.06643290255405165,0.09381699026153026,0.2255190788264837,0.5552152875604831,0.33315979665584666,0.0,0.21920132296196462,0.38025969253383973,0.5222024866785083,0.7232804556868995,0.4979788081092668,0.0,0.13906106449439598,0.2663869663747167,0.4444784712439522,1.0,0.45752434617504795,unknown
