,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,markers
AT1G11910,0.3969423933164797,0.10769306978292482,0.5762573327464399,0.6070335534435894,0.6757951764654658,0.6120449772823906,0.6335872304001017,1.0,0.31104982307113355,0.819866781960606,0.4961678499324042,0.47597236134443865,0.5630995831528213,0.6305284278449366,0.6400585454771258,0.4919109592461031,0.0,0.893138628018386,0.8232166658596825,0.7261772832291065,unknown
AT1G07670,0.7126971749035375,0.7364934971184082,0.8893951710161068,1.0,0.8371249838180606,0.6261951728159729,0.14279971727945698,0.0,0.32442959409349575,0.0650673167691201,0.5460785035591056,0.731407613019237,0.7542937009158817,0.6612048891231951,0.6331803364632426,0.5608010828412304,0.7626587798696945,0.09654119037109177,0.3546869757100765,0.23334954926534185,unknown
AT1G07890,0.1956545315307461,0.0,0.07418968601635201,0.15897065435970295,0.2892286126380939,0.39579437462064304,1.0,0.8299448240676653,0.8003524424708501,0.7863613129899412,0.19776017567796383,0.06242377961302555,0.03861558234942374,0.15545953519963765,0.2201408316336092,0.35523845131177206,0.81493052224738,0.982950232085794,0.917449213895636,0.785528094948341,Cytosol
AT3G54110,0.041970369626212534,0.22416967321918335,0.3346230991875599,0.40279658077024866,0.6054007835860473,0.7334150772304754,0.772897331309394,0.8733006076340576,0.7453346954100142,0.8893832590999131,0.0,0.22289449013208967,0.31873968188824137,0.45455552479539746,0.531365039666031,0.6332731248968476,0.9083723736421319,0.7527883989434236,0.8013028531590927,1.0,unknown
AT4G35790,0.9090859303045028,1.0,0.9969452838594921,0.8208518062295074,0.6282029057617615,0.4502367409554874,0.1400738417442337,0.12274904086659194,0.03055364975712037,0.0,0.8960280598330534,0.9495083717801255,0.829627885075697,0.768224353030094,0.5873709872817803,0.4094748718812899,0.381614541188749,0.07446895710783552,0.13668062373181128,0.06570056509909487,unknown
AT4G39990,0.0,1.0,0.6565301323919585,0.7042544174629064,0.5079708180939279,0.5142185991243963,0.40488554051343184,0.4168532535771564,0.2755460660879718,0.31453258699911674,0.5311469554373908,0.6922833480451919,0.7008396629135053,0.7811593667549666,0.6892759110264313,0.5834888691746245,0.0,0.0,0.48803952707131076,0.328557773827445,unknown
AT1G59870,0.8444099023142924,0.5546870837897563,0.7226305540444085,1.0,0.9256406778550252,0.7552160220157945,0.41041736506385207,0.10484206396581587,0.0,0.012048128084288805,0.7483592365176628,0.9287658810088667,0.9293026015232307,0.8576758671930911,0.6492515041029568,0.5537209813288456,0.196839131714704,0.21887344125566505,0.1052845363191121,0.14181864384437728,PM
AT4G36130,0.743079872686189,0.7836328964772621,1.0,0.8667126797193673,0.6959199269625168,0.5193532305208701,0.15668120455349127,0.09156320061114825,0.0,0.05201138937449522,0.5157880635903231,0.679180328545387,0.6016431776084783,0.700783345414904,0.531079315370118,0.3797639874531707,0.8571608803970805,0.22839728962324132,0.21115816844555346,0.20399981855628727,unknown
AT3G16110,0.6402003790948937,1.0,0.7687831425111058,0.46745364147259627,0.3613225165673851,0.34567539410134973,0.2789799241485047,0.12092824231383466,0.14431004453500024,0.0,0.7491203327702072,0.7620033700612071,0.6769822309566982,0.5646643304353033,0.4238900807850521,0.2950784139963877,0.1724651045435616,0.19400753239241664,0.10893798389187392,0.180503886644266,unknown
AT4G18100,0.7386165070453826,1.0,0.7979924727146968,0.5888064519775548,0.40431185366404293,0.5131956132502896,0.09388942561075847,0.06654192948244626,0.025644952831185553,0.0,0.8451781877470029,0.957598949004469,0.6003556792209344,0.6055922293959283,0.29537558362018423,0.2339212706836107,0.22643718379987185,0.1518873145108059,0.033893963672894496,0.2787588318143385,Ribosome
AT4G38540,0.8883454999484744,1.0,0.9239843629274028,0.9037324916142098,0.7812529956009792,0.6387143009135143,0.09221742431891601,0.039026835443261576,0.0,0.07686901764980102,0.8307247415262602,0.8322195099432582,0.7238564291783389,0.6872631296786774,0.6444366932735177,0.5573923475439992,0.5592086497137455,0.21865556907594447,0.19410637952174284,0.09627946318956625,unknown
AT1G74790,0.6518505476457667,1.0,0.9439233042976535,0.6163560221091764,0.521876507047773,0.3665411815723305,0.10059619278378892,0.118691488065239,0.037799109137166935,0.014966097202297102,0.7462656619072155,0.8080354502163194,0.6897396620297823,0.7247322762242112,0.5956542422711791,0.5110170811803888,0.13215886552999515,0.0,0.08081111861988965,0.0841860918822111,unknown
AT3G02880,0.7034950519300216,1.0,0.8655331348705472,0.7164804553352563,0.5616501450388366,0.44396450848834007,0.26062883194089237,0.1272709145425997,0.0,0.03100401134757617,0.7249888117431014,0.9097484890023918,0.845967254621422,0.7344811000492104,0.4748108722179389,0.37956422709915183,0.4293580175950729,0.11937422846995344,0.008752586059883032,0.08298145452318025,unknown
AT2G27710,1.0,0.4483938324874858,0.5622700933203583,0.4226313619130924,0.21077212632773293,0.22317471279395865,0.26573692679788646,0.36432222882849036,0.2497727985923572,0.23732828148932283,0.9905695090092334,0.8430230158860894,0.5870961452373382,0.48954521973300946,0.22591258101096073,0.10393400334637008,0.4037757878855407,0.0,0.20428693968408082,0.1362591814781927,Ribosome
AT1G51760,1.0,0.7250634085745769,0.6701506974850856,0.49632819852173277,0.38213222051970713,0.23454463579076,0.10342923343684549,0.059491109378452096,0.0,0.047038466493631526,0.789682350509491,0.7914894030509091,0.5560603593975474,0.4259650483999188,0.2855371779647421,0.19011241901008294,0.4041222940718888,0.09553570882551074,0.1068337671114498,0.0728394469896436,unknown
AT1G78850,0.18543523081107244,0.5405055845015228,0.3399858018425483,0.5617163709252574,0.6968157874730707,0.43661324422544034,1.0,0.3655551602700004,0.3136370170377891,0.3624543592412231,0.0,0.34389287832842924,0.5059243043331149,0.643963828962528,0.7611974850201944,0.864801766524899,0.12879202429748038,0.30017089184987206,0.6267450563429144,0.6272303340528781,unknown
AT5G19760,0.08475894997066319,0.1863147651515477,0.36994540094883116,0.5483634357524584,0.63280595379445,0.6296778304835018,0.6132951213301622,0.8156999439117573,0.8722734530172879,0.7505960395835186,0.0,0.265048612096599,0.3508861620942304,0.4313476735014047,0.5415820921576375,0.6912277305510687,0.8602614354727232,0.7216971324807058,0.6416800455770916,1.0,unknown
AT2G30870,0.0432061387208445,0.0,0.007673662629475174,0.06885161740595323,0.030662722154097665,0.18440965188279881,0.8461612305861694,0.8124183886035435,0.8798712286963524,0.6795561400496944,0.17773821508915288,0.08877037702209771,0.07707681404671884,0.2392815831502902,0.176541547207094,0.2275468004883084,0.4290439415755301,0.7409566996619796,1.0,0.3958548024877575,unknown
AT2G30860,0.10377170247986348,0.03475631485914279,0.0,0.10750342539828184,0.014275727413519297,0.17634029216421918,0.8122965952581356,0.7270839535857775,0.9773190007763219,0.6624057652266937,0.24334937478756283,0.12237314436199224,0.0019786182980245583,0.17883333517181868,0.07215717959678612,0.08388025168603779,0.6653975821779289,0.74547473826566,1.0,0.5023085447111381,unknown
AT5G63840,0.7891277837564201,0.8710656291149561,0.8199066728946676,0.7314481315193759,0.5338381757073398,0.2606510402246939,0.2118416437134833,0.12793246045269624,0.09616903836720381,0.0,0.670818412175433,1.0,0.8881346610451798,0.6514377473191517,0.4636095047622576,0.28168427579533284,0.2979135984017302,0.07030061035913836,0.05848857698046503,0.05959316641702142,unknown
AT3G53990,0.2857381174313554,0.3677560694156186,0.37974833777004,0.33799931582029535,0.20219475225533942,0.31426706705917773,0.23369124507482003,0.2950733466777184,0.4491433187368245,0.20302865096164235,0.330487305632855,0.38754850848952205,0.3209716073484947,0.3568531094215485,0.19964185032058254,0.13374336724666597,1.0,0.17542857365344555,0.16396589417364438,0.0,unknown
AT1G22780,0.8243705008250903,0.5618682157642794,0.5580084325318845,0.5020936402272729,0.19324157396957453,0.13807672532633136,0.19488156369300857,0.2918346817530684,0.15023131823758715,0.0582093239414163,1.0,0.9263368975825239,0.5968372378181979,0.5178232157359227,0.20038537416506208,0.07168311503956283,0.018748526886934205,0.11205208877845826,0.0,0.028949520262851126,Ribosome
AT1G54990,0.48152482470547553,1.0,0.841031398219054,0.6736267012748672,0.6228475373963911,0.5348468884682447,0.2257024194156929,0.24078744352515444,0.11106118097412812,0.0,0.368339041900349,0.678963827083588,0.8010579276531917,0.6390455684667034,0.525509495543315,0.40504746837804134,0.7399222563872231,0.14544994485778528,0.24016826214504627,0.187924591810727,ER
AT3G28510,1.0,0.6468689539300685,0.5560000881744839,0.5557768957581891,0.4104696464314771,0.2822083884511811,0.20471419872447952,0.1183320210191807,0.13178179010546592,0.16808996788778177,0.7355122824432571,0.9310027305442354,0.8145507981977063,0.6142716372991457,0.4379543628291357,0.3341989771820177,0.1623518173367259,0.01965149306631626,0.02474785761485429,0.0,unknown
AT1G22530,0.2982595067052542,1.0,0.4847140180273155,0.20636577441985304,0.15290506087528072,0.25136786685980966,0.08773072138352214,0.40645857624661696,0.0765660901411757,0.11559421419057717,0.30839464393138327,0.49870014959641484,0.5534587535860241,0.43941740129007717,0.40936964520535635,0.26790565814685946,0.08591809866690685,0.27730939189441906,0.23948807179543297,0.0,unknown
AT5G26280,0.7255621884156906,1.0,0.6763528687232454,0.5742499376872144,0.6352289331776997,0.5364155249662595,0.2607587791402115,0.2844510340308938,0.27458077338854825,0.0,0.4854169837830231,0.8145608778928249,0.693758382458882,0.5623988350900027,0.5679901302152801,0.5698638720009144,0.5520170107360958,0.32925288034192174,0.22278795295485815,0.16955312286933838,unknown
AT5G55480,0.9587324331373316,0.7708744039792566,0.8296177083976786,0.7776176010330537,0.5502407124696904,0.413089132738955,0.22452688478844277,0.03757418699485926,0.09989286824350507,0.0,0.8717030603330365,1.0,0.7412780827129228,0.6942016729271522,0.5297305515600229,0.3747571672015289,0.15889909343075573,0.15275938116795065,0.06319755140020147,0.07563934653673102,unknown
AT5G09590,0.01510719258414285,0.03586762171277279,0.22108193612007643,0.27845170100073047,0.4174406563784023,0.48505855516159685,0.917405947199443,1.0,0.9632947680906577,0.9542666893445273,0.0,0.07238939806743128,0.19352957675963608,0.2509914362975174,0.4068612065213476,0.5556686482317642,0.8381260609122244,0.9994834331211495,0.9951468972620715,0.9757784026132525,Mitochondrion
AT1G43910,0.6737138078980153,0.8868958431632482,1.0,0.6918587227552918,0.540687874346125,0.44954178436534986,0.16641253431441758,0.16894790827288603,0.04928575715883412,0.015168448955454905,0.7199023502969404,0.9276828800937722,0.842694826313436,0.8573712326784073,0.5220788034328537,0.3323240361925299,0.26604743768065714,0.1330227895620948,0.0,0.041388333166404424,unknown
AT4G03560,0.864623965986683,0.7182792123856381,0.26441140523572326,0.23726997012268683,0.2135244691198821,0.14257461835718094,0.01317816229863737,0.0187899533968898,0.0,0.0037556551631512283,1.0,0.5649061555140826,0.2379012189155701,0.14428315398290179,0.12202166193098689,0.10192362761827907,0.2558090353647482,0.024130558450314473,0.01737983452046266,0.008052165769126962,Vacuole
AT5G10360,0.8936559967857547,1.0,0.7917195042273952,0.8947063806184479,0.6430969997587979,0.3728176384060849,0.02696253637687497,0.1039973832402257,0.0,0.07154478650257778,0.9471661749508983,0.9177968434958866,0.4980507197092996,0.44885356181417524,0.26805172834273333,0.22035791934478643,0.3916734215555839,0.14143644287939922,0.13644000236853226,0.828674403091403,Ribosome
AT1G44170,0.6845913802139862,1.0,0.8267484072956168,0.5852610487371588,0.5234797412418555,0.4931003112730613,0.084216000377265,0.10761516754663325,0.009024428105373216,0.035090676266156175,0.6542351643978936,0.7717692036826687,0.7238812249662732,0.6865685195064646,0.6578724028739651,0.4497151406073467,0.2388713176472639,0.12154893087646755,0.04466527202662459,0.0,unknown
AT5G55940,0.4470522757219364,0.6288502870173438,0.6575228681789819,0.52251553125905,0.2775330185749255,0.4666985728477901,0.7294320239965005,0.6589661172742105,0.1267283908752335,0.6050437434682506,0.7289875854120753,1.0,0.8234229005380003,0.8143248902149463,0.4894244820821961,0.3181566672928113,0.0,0.30620583456253136,0.3095917814946805,0.33022868761698143,unknown
AT2G40890,0.8119626011430382,1.0,0.51450257575325,0.5943959318356722,0.49529121083879124,0.33343748024596187,0.05670588577847283,0.014603476937587907,0.0,0.008580861081001477,0.7208763794108894,0.7908928708617987,0.7223856871827575,0.5579266577588755,0.433020772850132,0.3184688242125533,0.18754805017127044,0.030424681803608973,0.017391135279497236,0.05054497668716264,ER
AT1G03230,0.17738759251273545,0.15586878954537461,0.6413035530452392,1.0,0.7386731690549839,0.5704116096352227,0.5903458324770294,0.5358507833473548,0.4150683887358879,0.3023599390170876,0.0,0.43604902769383436,0.5417414929956517,0.6479381398496726,0.4838611605254371,0.4665687609330465,0.8053610804572958,0.9398345182789837,0.3919457706046005,0.4139697227149938,unknown
AT5G22360,1.0,0.6431995156000753,0.4917199946367114,0.47047526681849955,0.3331656584121629,0.22297432951576232,0.0,0.02206451164124718,0.1790383340585225,0.21993727123834664,0.9401488413022955,0.8226156409752409,0.4968701335563107,0.3612579561205345,0.2353106119363025,0.22276203267529723,0.2530754231421193,0.11647329626190109,0.08465666718922309,0.04940427876210269,unknown
AT1G57720,0.2792144448623138,0.11830387173974426,0.06972106140721457,0.06952412844672687,0.10055829223681863,0.13400483069733526,0.6537785051842759,0.76603535499925,0.8490823693959327,0.6913346347263195,0.26449342049167995,0.0619713380342416,0.0,0.008622277036361791,0.01652024737537452,0.07497916390401953,1.0,0.7445292340601602,0.9127734326219653,0.6476683801721284,unknown
AT3G59920,0.23294108172588443,0.0,0.4333694955167057,0.06417367323938149,0.2281404179352632,0.27616146679350223,0.6849959880279065,0.8477754611910087,1.0,0.7890952141248844,0.45935094344828337,0.1993046469305462,0.09364941779035313,0.19984646382847956,0.3194395572544968,0.5130554911362278,0.7834315765431661,0.5299130923109132,0.6959839386449815,0.7626776911955097,unknown
AT4G23650,1.0,0.48517030605575406,0.7568520671535244,0.3941768005858004,0.65215407185844,0.5040859799364062,0.2885469658648836,0.05560962908947023,0.10707219811343863,0.11367929473617495,0.9479711384265264,0.5211764982680805,0.7142364011229235,0.47744825166341887,0.4204666729867524,0.36525627478538103,0.48334372843444573,0.24070497176968877,0.18674337593667475,0.0,unknown
AT3G44110,0.6471087691565574,0.6355051150160361,0.3547166214050185,1.0,0.697016725582993,0.5642697021949203,0.2495352097688366,0.27384540736426477,0.3461112843498629,0.5568237238198112,0.5506922795536436,0.5915239590685835,0.674188638534584,0.6532867104232342,0.5363614074135973,0.34465723210370564,0.8521968353845677,0.5465358520298559,0.5754896305786853,0.0,unknown
AT5G63030,0.8430658604560803,0.9565002511554166,0.864234948590405,0.7787046209370218,0.4655197384553413,0.4406110624876035,0.35841079414697485,0.22891162674671026,0.11951551670090113,0.1414437810930066,1.0,0.798656745178631,0.6679531270802256,0.6800941841303739,0.562535586718752,0.28615853671997465,0.8260402423488448,0.2096393542367999,0.16584042435586022,0.0,unknown
AT5G66760,0.106260403010592,0.20618375708953476,0.28277570871773344,0.3884885508190812,0.5991921432168064,0.5021830810023091,0.58101497267328,0.7345471436919143,0.6638723714440505,0.8000106612747334,0.0,0.10824769441748022,0.16950717111522762,0.28430344548431163,0.36832267271346913,0.4933119901554784,0.9054654193237175,0.7961557885974,0.7392146029470829,1.0,Mitochondrion
AT1G53210,0.8175906296779032,0.6796648159947952,0.3785273198976174,0.2465534441581804,0.16893837146150892,0.15184614749035702,0.04285595568820468,0.05028899267122931,0.015379895209734032,0.016416950417424494,1.0,0.571224187118056,0.34890096427805334,0.21968769113757264,0.1630892604069793,0.13623566562228345,0.08816380007239431,0.03596070989930333,0.004800244132312582,0.0,unknown
AT4G38350,0.8377191598655424,0.5207898833836688,0.30020450099872703,0.2040109685227643,0.1381465024966332,0.10441518529701668,0.057902673628990015,0.0423998509521832,0.01657749876147344,0.0,1.0,0.5219187296950869,0.2480603060551577,0.15564922304512682,0.09213105581307474,0.07960447743977457,0.07819925439556714,0.024930656000447894,0.005666216001188762,0.016006311510396817,unknown
