,R1_Con_03,R1_Con_06,R1_Con_12,R1_Con_24,R1_Con_80,R2_Con_03,R2_Con_06,R2_Con_12,R2_Con_24,R2_Con_80,R3_Con_03,R3_Con_06,R3_Con_12,R3_Con_24,R3_Con_80,markers
Q8TEM1,0.1533515444225048,0.0942237617529791,0.18108973552012678,0.3375245320851177,0.012684309646123744,0.12064723063708999,0.07827111265178358,0.20794309234918645,0.4820679993980446,0.09931175280543074,0.0975503792788735,0.06417063997554867,0.0605110067140173,0.3411176014424137,0.0510896195709873,Nuclear pore complex
P35658;P35658-3;P35658-2;P35658-4;P35658-5,0.1670921346741429,0.12247187466855335,0.2327123241851455,0.32854006742925634,0.1316214243112543,0.15326369109253338,0.092939590254713,0.31578217264591923,0.3588937773565357,0.0989747827188303,0.10940462805773554,0.08292542830588681,0.07870400796376768,0.266347323801461,0.07067561421482553,Nuclear pore complex
P37198,0.15473612999645342,0.11797725532181222,0.20817591936299626,0.2893490276155623,0.14404326658144942,0.11911376123593292,0.10547986834455207,0.2692578005650466,0.33175498365980494,0.11173857117211562,0.09881291169830367,0.08399601071216647,0.08467043825438945,0.2595962509653916,0.0850848640756819,Nuclear pore complex
Q99567,0.17224390997744207,0.13024426853201954,0.24807294321174156,0.2782705241588614,0.1286216347799322,0.16877109143173225,0.12228218885001503,0.3459865603341146,0.40799609075607707,0.1140800039066265,0.13370819455842592,0.09693707334546672,0.0974433592402522,0.23190595537793984,0.060600105191158694,Nuclear pore complex
Q8N1F7;Q8N1F7-2,0.1481207356892556,0.12099349611045958,0.23025448445133104,0.3102528843692066,0.14607199348148053,0.13905213045152442,0.11008403223684929,0.30564229453046393,0.3784921262112156,0.10011716751757764,0.11236116972083168,0.08529028520132073,0.10475992409589757,0.27677764158666046,0.07388688404939121,Nuclear pore complex
P52948;P52948-5;P52948-6;P52948-2,0.1984309620822997,0.14615236942213222,0.2520313251875649,0.3258030608946234,0.19100827320020963,0.14182738846183834,0.12906506014192065,0.3134985990334702,0.4515239291710256,0.0911682323490121,0.15715974295244634,0.10946773054158573,0.10353647768121031,0.29900919905980805,0.06231073605610228,Nuclear pore complex
P49792,0.1656573814949797,0.1165775596672994,0.22827195565695169,0.33143703769367266,0.14616184141830715,0.16159480320900793,0.09971159625275314,0.2773113177814543,0.41163406136802916,0.09067926564861178,0.140327573337685,0.08855517540712207,0.09023263456426028,0.27363364444763744,0.07780652390817085,Nuclear pore complex
Q5JTZ9,0.021899928933002938,0.0502687292490648,0.46899719802429524,0.3793941365848068,0.0893815658139658,0.02581899481666899,0.042437011393673854,0.961262969035952,0.6301042892912244,0.10209574266091669,0.02227858763152616,0.03469589255584889,0.31596272515706336,0.1148160130165257,0.03933380202619042,Mitochondrion
P11310;P11310-2,0.014453408795841442,0.02885632462450736,0.5616258635024776,0.32841721174005833,0.08401035723429821,0.015224824706904052,0.025435380505967276,0.5201459607981563,0.6422150194669172,0.11365422540042777,0.01279480491003129,0.022437929074355673,0.06952186356760363,0.3771945184102621,0.07553523097650748,Mitochondrion
P45954;P45954-2,0.0,0.0,0.0,0.06777236965446526,0.0,0.0,0.0,0.0,0.000773441354466385,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrion
P24752,0.012904664662948793,0.028521863989624512,0.37867537343514734,0.36513690526583664,0.08945273917868003,0.014640467765848892,0.02410364516435126,0.5346625690136556,0.5787661890997421,0.08570391117206254,0.012931902169722438,0.021964034894741625,0.1567151098044722,0.4542339969394565,0.08599710233700503,Mitochondrion
Q9NPJ3;Q9NPJ3-2,0.046258532725033795,0.08847244367218128,0.48089820477037226,0.32618092356074896,0.09328788494390577,0.04602157055080248,0.0775203866781583,0.7396681108251955,0.4517988990743834,0.0752745039124354,0.0437623057180041,0.06806584785486985,0.2659477997672083,0.3159623604818259,0.05964549161471704,Mitochondrion
P54819;P54819-2;P54819-6;P54819-3;P54819-5;P54819-4,0.01813219722976283,0.049879390831238726,0.343285692258445,0.3196771109005121,0.11064482400332246,0.022258931264928804,0.05383338159769817,0.450907869312396,0.4385839228367224,0.08851516400613321,0.014320609129811238,0.034218402363775054,0.17664545471308096,0.31478938710599663,0.07273337152414651,Mitochondrion
P27144,0.016287945628351286,0.032608234142385145,0.39624125293657153,0.3091739141795202,0.06723769759844037,0.014690723215379994,0.027105762453795115,0.5528066031662175,0.31975853523821146,0.07086434271794531,0.0132093962548255,0.02401685234176936,0.19882308496048978,0.5712917190445073,0.10224230346388488,Mitochondrion
P51649;P51649-2,0.017865573572599484,0.03862543740254273,0.4973789306415846,0.4286301485249242,0.03767160774178602,0.019685774787803173,0.03231090069453251,0.8800271053515207,0.6118392726223885,0.17006274987623854,0.018377447977221458,0.030861672498460387,0.23050917006533556,0.16823199562071256,0.049801583087130764,Mitochondrion
