Protein_ID,Map1_01K,Map1_03K,Map1_06K,Map1_12K,Map1_24K,Map1_80K,Map2_01K,Map2_03K,Map2_06K,Map2_12K,Map2_24K,Map2_80K,Map3_01K,Map3_03K,Map3_06K,Map3_12K,Map3_24K,Map3_80K,Map4_01K,Map4_03K,Map4_06K,Map4_12K,Map4_24K,Map4_80K,Map5_01K,Map5_03K,Map5_06K,Map5_12K,Map5_24K,Map5_80K,markers
Q9EPK7;E9PUW7;Q9EPK7-2,0.048262647,0.072729645,0.03189202,0.034361332,0.034481934,0.015553553,0.049056606,0.058994157,0.026504155,0.026474005,0.035744228,0.011531498,0.029985514,0.057439404,0.029115174,0.037154259,0.037388426,0.01351941,0.034711076,0.044497875,0.019118328,0.034940219,0.030029734,0.00639569,0.037584403,0.035844729,0.040155222,0.025979539,0.029041808,0.011513408,unknown
P61087;Q6ZWQ6;A0A0J9YUI1;A0A0J9YU07;Q3V3R8;D3Z4U3,0.037957869,0.075086236,0.039493933,0.039049506,0.026890298,0.013676901,0.023730557,0.044244142,0.028531639,0.027338258,0.031225756,0.011788263,0.016102525,0.044083753,0.032947645,0.031189015,0.036031784,0.013057954,0.02284241,0.078520122,0.055997784,0.038576817,0.02814727,0.017115733,0.013693152,0.076520555,0.038116845,0.026468481,0.024652619,0.006922178,unknown
G5E8R8,0.04195043,0.065724064,0.023919795,0.020055525,0.023370005,0.017737189,0.033165035,0.038290785,0.02972688,0.046318392,0.061416814,0.031157009,0.020834675,0.039035082,0.024501066,0.045931628,0.037355356,0.028508123,0.014596978,0.091572058,0.029246798,0.026301093,0.028400189,0.014507032,0.045245796,0.059373934,0.012159463,0.023720791,0.022609968,0.003268046,unknown
Q80Y81;Q80Y81-2;B1ATP7,0.007268059,0.081642614,0.147392804,0.021859422,0.008944835,0.011293476,0.008901959,0.067630863,0.097961702,0.021297526,0.006860579,0.004074268,0.003516147,0.064678814,0.101173733,0.022981117,0.009004904,0.002951316,0,0.062854749,0.073409164,0.015629298,0.003093572,0,0.001602137,0.056219976,0.073322154,0.016247803,0.00734469,0.000842319,Mitochondrion
Q9D0D5,0.039316199,0.029979815,0.012566794,0.012983027,0.019188456,0.028177367,0.041463666,0.027833576,0.020390498,0.038321661,0.045585476,0.037372552,0.044153832,0.020839882,0.01287375,0.026252136,0.04936104,0.035204212,0.050800051,0.060933295,0.019470856,0.034192484,0.039120975,0.024829087,0.052246429,0.058903699,0.017595967,0.029033161,0.032890989,0.03811907,unknown
Q91VJ4,0.030016548,0.037596102,0.02117021,0.027500791,0.027147917,0.015117921,0.030267011,0.0386358,0.031671828,0.047591229,0.053349642,0.028352364,0.028359043,0.033921538,0.027811365,0.040105181,0.049312185,0.024046634,0.008177659,0.062974084,0.033009854,0.046991232,0.04445989,0.022277811,0.007248387,0.054057616,0.037579405,0.046966742,0.02420359,0.02008042,unknown
P57746;Q3U861,0.008980399,0.033530477,0.041857015,0.048899928,0.030843586,0.015366127,0.006718558,0.03143181,0.034843182,0.048793582,0.035208746,0.019118138,0.000423314,0.036679308,0.041977485,0.045388857,0.037112168,0.02335452,0.00355336,0.030290255,0.04141917,0.065707538,0.038709016,0.026077137,0.005153115,0.040372329,0.048424695,0.086854553,0.053560031,0.0193516,unknown
Q62108;Q62108-3;Q62108-2,0,0.019481309,0.037385092,0.066176094,0.039827972,0.013701618,0.005907151,0.029630063,0.041524384,0.054162887,0.043826659,0.011678269,0.008083337,0.04484062,0.041901619,0.064663726,0.062881579,0.027310642,0.002563138,0.038913464,0.048308892,0.070584023,0.042169113,0.008399071,0.003973423,0.012264697,0.039691939,0.052114389,0.051007834,0.017026998,unknown
E9Q1P8,0.059564664,0.042122138,0.017990881,0.027304488,0.040920577,0.030392151,0.046915127,0.018686268,0.021306323,0.047264628,0.049167602,0.029300261,0.038375243,0.009520898,0.002279833,0.049383329,0.050763257,0.029730509,0.05160206,0.05231673,0.021864319,0.038486119,0.046783762,0.016670007,0.040129981,0.042483691,0.020032451,0.022145126,0.023115293,0.013382284,unknown
Q3U2P1,0,0.031659193,0.031673854,0.034735282,0.040167751,0.048231156,0.00457215,0.019228222,0.019942599,0.046615809,0.045208378,0.024896595,0.002820059,0.007289185,0.033860969,0.037426193,0.035460322,0.021014166,0.001683186,0.051785718,0.037969973,0.060039712,0.094770995,0.05321314,0,0.024338154,0.033239887,0.059479938,0.065550816,0.033126599,Large Protein Complex
Q9D903;A2ACZ1,0.062943519,0.012289675,0.000784704,0.00208956,0.005612193,0.032463767,0.143199211,0.010679447,0.001182097,0.001702839,0.001790875,0.03010941,0.129752768,0.017062327,0,0.00088115,0.008230168,0.039908001,0.172777452,0.008303941,0.000283261,0.001663592,0.00725144,0.046881561,0.197073513,0.015843097,0.001270477,6.25E-05,0.007122582,0.040784922,unknown
Q9CWG8;Q9CWG8-2,0.00325722,0.090341472,0.137847523,0.018946117,0.000380733,0,0.001471888,0.066316527,0.107155735,0.003032006,0,0,0.000566643,0.046973087,0.060455848,0.007146701,0,0,0,0.10322089,0.123227816,0.010901759,0,0,0.002175745,0.099785099,0.110508351,0.006288841,0,0,unknown
A2AAE1;A2AAE1-3;A2AAE1-6;A2AAE1-2;A2AAE1-4,0.007548008,0.015477577,0.042473215,0.062834049,0.066782299,0.026623889,0.001758434,0.0191144,0.036291923,0.062933982,0.046668572,0.007893775,0,0.022875504,0.037743673,0.06406413,0.081023618,0.025893471,0,0.014013654,0.041297643,0.068506592,0.059407266,0.009467806,0,0,0.039909487,0.064454776,0.039297172,0.035645086,unknown
P43006;P43006-2;A2APL5;P43006-3,0.001151164,0.01605631,0.041984428,0.063181351,0.039241835,0.021842837,0.003322771,0.027915449,0.027806101,0.05161974,0.034234728,0.012370784,0.004317962,0.020329771,0.03967414,0.05500189,0.078835872,0.021593626,0,0.018938766,0.03240379,0.065532327,0.035418481,0.038531075,0,0.020078017,0.038119114,0.094332729,0.052029158,0.04413578,unknown
Q9QZE7,0.013503616,0.053540381,0.0335297,0.031606847,0.023477294,0.024148196,0.002445027,0.044614132,0.025519095,0.027228013,0.020293076,0.034227986,0.000840356,0.045301293,0.031536676,0.028715293,0.056901737,0.024641103,0,0.055092698,0.052670947,0.053607129,0.041580525,0.047221579,0.003513422,0.048085023,0.046783439,0.030340348,0.046326472,0.052708599,unknown
Q9JJU8,0.012050865,0.051715276,0.033203232,0.048840211,0.034675581,0.014802457,0.008138121,0.04687684,0.030845032,0.033474586,0.026350096,0.019087416,0.011234289,0.061410096,0.041331302,0.029845041,0.036848211,0.021029252,0.015038995,0.057128008,0.05979489,0.046855303,0.042347087,0.018721662,0.007437122,0.045760553,0.049051982,0.046539441,0.033498994,0.01606806,unknown
Q8BX09;A0A0R4J2B6;A0A087WST2,0.140929618,0.018724605,0.004378694,0.003869539,0.000671165,0.007159829,0.138812482,0.019926487,0.005161774,0.008303734,0.009700393,0.016209447,0.141027332,0.020782461,0.005122427,0.007692045,0.008889367,0.013431764,0.166752166,0.021519224,0.003869018,0.006312779,0.00680871,0.004834758,0.17022427,0.023018157,0.007500525,0.008103746,0.005904204,0.004359281,unknown
B2RV73;Q8VHI3,0.023293801,0.014119463,0.050106925,0.072911736,0.051290743,0.011267858,0.010202522,0.036986528,0.062194118,0.061755332,0.038221554,0.002762342,0.006012168,0.022147134,0.041428606,0.073805373,0.038925419,0.011324087,0,0.024387251,0.053587089,0.076260364,0.015918786,0.008728724,0,0.019961238,0.065085887,0.069421532,0.033504356,0.004389063,unknown
Q9DCA5;F6WEP7,0.077533776,0.012365614,0.001518573,0.002594208,0.006967962,0.034535412,0.187585402,0.011304368,0.001727394,0.002577585,0.007694679,0.036729587,0.13231025,0.017593923,0.001402787,0.00140393,0.005472972,0.032135532,0.140953973,0.006100473,0.001905515,0.002960579,0.004562784,0.034973312,0.171736845,0.026959168,0.001035688,0.006425132,0.008828129,0.020104447,unknown
Q9EPK2;Q9EPK2-3;Q9EPK2-2;Q9EPK2-4,0.000248091,0.012767205,0.027316656,0.051341385,0.049988013,0.021425897,0.001841766,0.021692901,0.031778392,0.049549126,0.045416138,0.03365854,0,0.020462461,0.039533723,0.054547649,0.085774791,0.045497908,0,0.017924817,0.034537981,0.056988504,0.055920491,0.026350438,0,0.014120578,0.029845956,0.064052965,0.050640502,0.056777126,unknown
P52431;D6RFB8,0.03634496,0.042841237,0.025830028,0.023789562,0.025381882,0.033686615,0.036268031,0.026946117,0.02567739,0.040628595,0.050680729,0.029354136,0.014906025,0.020258127,0.026176821,0.035517051,0.043045162,0.03442172,0.010378901,0.055706796,0.036857824,0.043437136,0.051796819,0.04483408,0.019073655,0.041018128,0.036802874,0.024118039,0.034603665,0.029617894,unknown
P48722;P48722-2;E0CY23,0.03193548,0.041012995,0.041203025,0.035855022,0.03134729,0.013388753,0.021074004,0.050470571,0.029181975,0.029868412,0.025399462,0.009386864,0.06027072,0.049211457,0.021534214,0.038339639,0.05533251,0.02606263,0,0.034585566,0.040837184,0.048144959,0.041643845,0.010261522,0.002980378,0.041085387,0.04491961,0.072492142,0.034180943,0.01799344,unknown
Q64674;Q543H0,0.018558277,0.051345803,0.035067913,0.031889673,0.025617282,0.00956518,0.001201441,0.045754086,0.030697832,0.037705191,0.029313973,0.00742053,0.011897214,0.048674094,0.039422765,0.039896853,0.034737509,0.009324826,0.016693709,0.066564279,0.058077052,0.054040686,0.046156001,0.009312907,0.008057502,0.048940272,0.05799892,0.075959953,0.040771531,0.009336744,unknown
Q5U4C3,0.102527173,0.010431539,0.000957682,0.004108728,0.011847147,0.062632562,0.075581787,0.004545069,0.000703581,0.005624382,0.008422747,0.0734375,0.084448044,0.01071277,0.001561028,0.007820031,0.030656531,0.078560314,0.076725617,0.005096502,0.000640474,0.011197243,0.015400739,0.069542807,0.110199971,0.014176558,0.003477337,0.007620333,0.021791062,0.089552739,unknown
Q80U70;E9PW15,0.151931902,0.015936062,0.000651528,0.00010758,0.000149581,0.000218375,0.162517823,0.005558341,0.000215931,0.000100982,0,0,0.173734206,0.006785057,0.000196661,7.42E-05,0,7.65E-05,0.218638839,0.006785546,0.000170064,9.33E-05,0,0.000163246,0.231013516,0.024697059,0.000183714,0,0,0,unknown
Q8BKS9;A0A0N4SUH4,0.103714212,0.007699924,0.000202855,0.000161485,0.000437538,0.00573272,0.169442441,0.011637814,0.000141909,0.000229413,0.000109419,0.012775943,0.191642041,0.015024341,0,0.000154898,0.002105857,0.005355704,0.180812119,0.002543059,0.000494921,0,0.000230435,0.01572138,0.247277432,0.011030735,0.000387776,0.000282878,0.000585779,0.01406497,unknown
Q14AX6;Q14AX6-3;Q14AX6-2,0.089383609,0.005577657,0.001122938,0.00162557,0.009482515,0.048899101,0.131484446,0.002606221,0.000571362,0.004796333,0.013793216,0.069538837,0.108232475,0.005379649,0.000665262,0.00967715,0.030430117,0.088087025,0.141761779,0.003702744,0.000501825,0.004268899,0.012976398,0.050868911,0.10963613,0,0,0.004843708,0.011204742,0.038881379,unknown
Q8VCD5,0.138117175,0.020760862,0.003957026,0.005092733,0.011314679,0.023587953,0.120911144,0.009395683,0.004007346,0.00900999,0.01024336,0.028245666,0.143771358,0.016695621,0.001737827,0.000662631,0.019392856,0.032475933,0.170319867,0.006763557,0.002474404,0.004552113,0.014205797,0.025092128,0.117340081,0.021364155,0.000989437,0.002015396,0.016807443,0.018695777,unknown
Q5SU73;E9Q284,0.065881925,0.010577225,0.007625811,0.011072827,0.037676283,0.053402705,0.112004429,0.011806179,0.004061144,0.006862304,0.025306323,0.061812215,0.112852285,0.011356029,0.001457002,0.005080057,0.013215194,0.062326173,0.088238233,0.004380095,0.002519969,0.008050089,0.023705885,0.050429964,0.112721174,0.007292001,0.001649124,0.007030651,0.021644808,0.057961899,unknown
Q8BZ47,0.134417823,0.008671351,0.000906911,0.001013683,0.001920322,0.007453629,0.160699993,0.005247678,0,0.000740611,0.001906679,0.008837651,0.136942866,0.014592306,0.00037053,0.000939085,0.001163624,0.005372437,0.24447441,0.004475978,0.00011658,0.000947977,0.000152976,0.000529804,0.232901295,0.019264315,0.001387552,0.001816606,0.001307728,0.0014276,unknown
P13595,0.001652915,0.016573106,0.026782931,0.067877444,0.049571562,0.025981873,0.003605249,0.013307818,0.027812339,0.043255905,0.042789435,0.02868178,0.003808933,0.016497396,0.026486197,0.046178056,0.068763981,0.03414265,0.005206021,0.021941171,0.041123821,0.070472335,0.047184263,0.024818141,0.005897544,0.014293266,0.045969244,0.105861753,0.04189435,0.031568519,unknown
Q6DVA0,0.082221118,0.018954286,0.028193195,0.049772534,0.03631504,0.019338246,0.061555923,0.018753354,0.025779023,0.056847938,0.037132695,0.007337612,0.063902454,0.017749687,0.017042445,0.042517085,0.0463159,0.011872913,0.072435116,0.010721034,0.022014028,0.042845341,0.042656346,0.019910207,0.047951211,0.005057029,0.020330971,0.022098579,0.033941651,0.018437035,unknown
Q61809,0.001298798,0.014512407,0.034821218,0.054537195,0.058371451,0.034349625,0.002671499,0.013591508,0.013924921,0.033923497,0.040557893,0.029080085,0,0.012793633,0.018705038,0.046713564,0.069931276,0.053684048,0,0.008830914,0.012404947,0.102110146,0.058594321,0.056716864,0,0.000823157,0.019083917,0.059453708,0.082085717,0.06642865,unknown
Q80TL7;B9EKJ3;Q80TL7-2,0.00768831,0.027854149,0.026792046,0.043856327,0.047824921,0.024262908,0.006358629,0.0152468,0.017200156,0.032072294,0.034801879,0.021636909,0,0.034893358,0.027007964,0.032685071,0.078880851,0.008247949,0.021049692,0.024104837,0.027292492,0.059161647,0.056465694,0.049156754,0.003156983,0.03803931,0.039550739,0.052289253,0.05394261,0.088479468,unknown
Q9DB27;Q9DB27-2,0.08668447,0.035415715,0.021676768,0.017530354,0.014147804,0.023608039,0.078035303,0.024426419,0.014122542,0.012922561,0.013012975,0.022704563,0.083699477,0.024704974,0.013903819,0.016475301,0.01210817,0.03173932,0.101516363,0.031589073,0.01590423,0.021692724,0.024272184,0.031325809,0.067059303,0.03376034,0.031345088,0.034912455,0.030725486,0.028978368,unknown
O70325;Q76LV0;O70325-2;S4R1E5;Q91XR9,0.037709657,0.075056899,0.090847841,0.027301688,0.017686595,0.010816241,0.031340767,0.052971769,0.06378801,0.02238024,0.015875259,0.009379154,0.038485521,0.033629899,0.052025792,0.045159875,0.032146216,0.010195697,0.016784995,0.058717157,0.043843347,0.03131562,0.011694912,0.012947833,0.000304673,0.076358635,0.045859558,0.013274746,0.009748226,0.012353176,unknown
Q2NL51;D3Z7E5,0.02737952,0.026699639,0.02919823,0.03099863,0.033050477,0.054092586,0.032252198,0.028154607,0.026882731,0.026466503,0.031461242,0.039828529,0.035530758,0.032651337,0.026046613,0.027815278,0.032525615,0.029387424,0.027944662,0.034545725,0.03321648,0.034080673,0.030328515,0.043680776,0.035433109,0.040923416,0.036921034,0.042571241,0.036038532,0.033893919,unknown
Q60848;Q60848-2,0.153930628,0.006470369,0.001474656,0.001136564,0.001248663,0.001161511,0.177255427,0.020639308,0.00419667,0.004019839,0.002615785,0.008913318,0.23169898,0.020362117,0.002388407,0.001829378,0.003434558,0.006876209,0.134494654,0.003953394,0,0.000257364,0.000265842,0.004746731,0.195280988,0.00943835,0.000840133,0,0.000406818,0.000663334,unknown
G3X9Z4,0.171335878,0.006292867,0.000210328,0.00027257,0.000752122,0.019909746,0.188533745,0.002567188,0.000434628,0.001436713,0.003079728,0.01445203,0.163877,0.004759734,0,0.001302332,0.002095399,0.031312732,0.199970691,0,0,0,0.000962074,0.012244688,0.149638427,0.00190074,0,0.001136927,0.00207284,0.019448872,unknown
Q8R0F8,0.003492395,0.062909818,0.127807505,0.014652545,0.000167989,0,0.006903607,0.090976313,0.117207851,0.026209296,0.000105649,0,0.008203785,0.08379635,0.117617936,0.022544249,0.000168955,0,0.006594445,0.07125748,0.081085619,0.016714091,0,0,0.005726594,0.057753173,0.067039165,0.010859607,0.000205585,0,unknown
Q99LM2;A2A6D9;B0QZI8,0.028317965,0.02428288,0.028898937,0.042174068,0.037772158,0.014899078,0.027868851,0.024640783,0.037865351,0.064408672,0.029635563,0.017170424,0.033791601,0.012420525,0.027708241,0.063515401,0.070172795,0.024044939,0.029609787,0.026125932,0.022352583,0.055703002,0.039614218,0.018969854,0.028864238,0.021903469,0.04090604,0.04128972,0.045246482,0.019826442,unknown
Q6QI06;Q6QI06-2,0.001828107,0.004974966,0.006805552,0.024437967,0.04226686,0.13841277,0.001054389,0.005136291,0.010044305,0.020041642,0.042087448,0.145980167,0,0.006024453,0.00412356,0.011066808,0.041115997,0.088733129,0,0.008381461,0.009063519,0.028198327,0.041021186,0.117147334,0,0.000978044,0.00556192,0.008515364,0.058711508,0.128286928,unknown
Q3UGF1;Q3UGF1-2;Q3UGF1-3,0.002888225,0.052876654,0.053610107,0.020884118,0.02640432,0.07016152,0.009160814,0.046303147,0.045209401,0.016617405,0.022534848,0.062372944,0,0.028516445,0.037170826,0.010053641,0.04929946,0.043773744,0,0.064273673,0.049139534,0.014443516,0.020023827,0.049725929,0,0.029178207,0.065915211,0.028066078,0.014047377,0.067349029,unknown
B1AS29,0.002340401,0.011761244,0.025879942,0.079057941,0.04673494,0.022434669,0.008458679,0.00984602,0.017481527,0.060727598,0.053752425,0.030471504,0.002157047,0.006511401,0.032433271,0.049640407,0.064961425,0.031626767,0.002840203,0.007773984,0.027877611,0.068604158,0.062806045,0.053593432,0.004229083,0.010357619,0.025885071,0.075249805,0.058409379,0.046096404,unknown
Q6PGH0,0.00129536,0.016555448,0.036308295,0.057666624,0.054174517,0.041297372,0,0.018249712,0.026590324,0.03784719,0.048281586,0.020625874,0,0.004816691,0.025402859,0.050166979,0.059889883,0.028814816,0,0.01718309,0.024934286,0.066780382,0.074289892,0.028680409,0,0.012427067,0.04208285,0.08441355,0.061764177,0.059460768,unknown
Q6ZQ18;Q6ZQ18-2,0,0.010183811,0.025892035,0.056000349,0.067927455,0.029405158,0,0.024021377,0.029824398,0.050880583,0.049336294,0.020784209,0,0.025021715,0.040804235,0.055979122,0.05753137,0.023496001,0,0.018621675,0.042262287,0.058736021,0.052097174,0.040078525,0,0.008659822,0.025316244,0.061389438,0.083662213,0.042088488,unknown
Q3THS6;Q99J57;A0A0U1RNT6;A0A0U1RNK6,0.041355018,0.065736889,0.027176505,0.041366471,0.037053441,0.020814132,0.017034504,0.045711407,0.030254202,0.033233727,0.038219236,0.007602042,0.012431866,0.049417406,0.038319862,0.036304879,0.033359714,0.019390636,0.014813359,0.075105785,0.032069569,0.04399094,0.040900154,0.016434018,0.002831694,0.054873323,0.027576557,0.045843939,0.036581397,0.014197329,unknown
Q8R146;A0A0R4J107;Q8R146-2,0.012524174,0.034478082,0.028275703,0.025706695,0.021649656,0.005084642,0.006928222,0.063773497,0.04101898,0.040595312,0.033845695,0.017550043,0.005113718,0.07831321,0.051299166,0.040194489,0.044719847,0.015921827,0.004353399,0.040292099,0.047255626,0.051532807,0.045742674,0.018051591,0,0.030066948,0.066190898,0.074670494,0.042523626,0.012326878,unknown
Q8VEH5,0.031091428,0.061077992,0.031115307,0.032259664,0.02371556,0.019701126,0.032925522,0.036786579,0.031223681,0.037943794,0.035471395,0.016482966,0.030398936,0.040187506,0.027965111,0.034748595,0.017366491,0.011777877,0.038970593,0.046545759,0.027670297,0.03552099,0.043532408,0.014372427,0.036646979,0.064839859,0.030076569,0.066223925,0.031888621,0.011472042,unknown
Q9CXE2,0.154085293,0.036871346,0.009385566,0.007621219,0.009162655,0.005762536,0.139705358,0.024923762,0.006681934,0.010664025,0.011319645,0.006782317,0.13330942,0.029223902,0.004365119,0.014734697,0.002541839,0.003896205,0.142917897,0.040609109,0.008636702,0.005087976,0.005399469,0,0.131925333,0.037227566,0.005868601,0.004994878,0.003276279,0.003019349,unknown
E9Q5K9-3;E9Q5K9-2;E9Q5K9;D6RG95,0.11055776,0.021074998,0.004277157,0.00712217,0.008647188,0.010255322,0.119983719,0.016293959,0.00598967,0.014856274,0.019771626,0.0246406,0.123880585,0.015636852,0.002418285,0.009827691,0.017817772,0.022028435,0.165366848,0.019955929,0.005728212,0.010457694,0.013025892,0.016146396,0.141046068,0.021897134,0.002392808,0.009243462,0.01300963,0.026649865,unknown
Q91YJ3,0.114420652,0.01785611,0.007737931,0.008213458,0.015286175,0.03459372,0.095308027,0.021212266,0.005764203,0.007947241,0.010629026,0.032014628,0.124127406,0.019684303,0.000981272,0.005443828,0.020713193,0.037700012,0.133304344,0.015486982,0.007418733,0.008523498,0.018981806,0.032900271,0.121210147,0.019663372,0.007909958,0.006913773,0.007645704,0.040407961,unknown
P42669,0.007540345,0.014924074,0.023453834,0.023283131,0.0555986,0.094731827,0.005206439,0.009447909,0.016800149,0.028560419,0.035595285,0.080371237,0.001663483,0.011017381,0.019276584,0.028058669,0.031634315,0.060636821,0,0.015886557,0.020656709,0.033084875,0.052151395,0.081295188,0.000958381,0.013072859,0.019021773,0.059828883,0.061121584,0.095121294,unknown
