cv_index,true_label,pred_label,pred_prob
1.0,Mitochondria membrane,Mitochondria membrane,0.4223766326904297
1.0,"ER, peroxisome","ER, peroxisome",0.5395128726959229
5.0,Nucleus (speckles),Nucleus (Nucleolus),0.5728347897529602
4.0,Cytosol_4,Cytosol_4,0.5217288732528687
1.0,Cytosol_1,Cytosol_1,0.829467236995697
4.0,Cytosol_4,Cytosol_4,0.3940865397453308
5.0,Cytosol_4,Cytosol_1,0.6936805844306946
2.0,Plasma Membrane,Plasma Membrane,0.6066719889640808
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.6682087779045105
5.0,Nucleosol,Nucleosol,0.9978931546211243
1.0,Cytosol_1,Cytosol_1,0.6414932608604431
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6865192651748657
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6784787178039551
3.0,Cytosol_2,Cytosol_2,0.6767994165420532
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7943049073219299
3.0,Cytosol_1,Cytosol_1,0.617784857749939
3.0,Cytosol_1,Cytosol_3,0.4974254071712494
2.0,Cytosol_2,Cytosol_2,0.6346813440322876
2.0,"ER, peroxisome","ER, peroxisome",0.76938796043396
1.0,Cytosol_4,Cytosol_4,0.5836511850357056
1.0,Cytosol_5,Cytosol_5,0.4360949993133545
4.0,Cytosol_5,Cytosol_4,0.33131682872772217
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9830747246742249
2.0,Cytosol_3,Cytosol_2,0.45338180661201477
4.0,Nucleosol,Nucleosol,0.9029226899147034
1.0,Cytosol_5,Cytosol_4,0.6503727436065674
4.0,Cytosol_4,Cytosol_3,0.36769598722457886
1.0,Cytosol_1,"Nucleosol, Ribosome",0.7639997601509094
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.48910486698150635
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5479979515075684
2.0,Mitochondria membrane,Mitochondria membrane,0.8186677694320679
5.0,Nucleosol,Nucleosol,0.7184141874313354
1.0,Nucleus (speckles),Nucleus (speckles),0.37617403268814087
3.0,Cytosol_1,Cytosol_2,0.4656807482242584
4.0,Plasma Membrane,Mitochondria membrane,0.5130201578140259
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9265428781509399
1.0,"ER, Mitochondrion","ER, peroxisome",0.4843730032444
2.0,"ER, peroxisome","ER, peroxisome",0.7350542545318604
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.5642006397247314
4.0,"ER, peroxisome","ER, peroxisome",0.7421455979347229
2.0,Mitochondria membrane,Mitochondria membrane,0.8621813654899597
5.0,Nucleus (speckles),Nucleus (speckles),0.9947726130485535
1.0,"ER, peroxisome","ER, peroxisome",0.6378472447395325
2.0,"ER, peroxisome","ER, Mitochondrion",0.742266058921814
2.0,Nucleus (Nucleolus),"Nucleosol, Ribosome",0.5159962177276611
3.0,Cytosol_2,Cytosol_2,0.5192369818687439
2.0,Cytosol_5,Cytosol_1,0.35112929344177246
2.0,Cytosol_2,Cytosol_2,0.8118579387664795
1.0,Cytosol_2,Cytosol_2,0.4862060844898224
2.0,"ER, peroxisome","ER, peroxisome",0.6853294372558594
2.0,"ER, peroxisome","ER, peroxisome",0.7252672910690308
2.0,Cytosol_3,Cytosol_1,0.8144640922546387
3.0,Nucleosol,Nucleosol,0.9674832224845886
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7275140285491943
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9936327338218689
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8528692722320557
4.0,Cytosol_3,Cytosol_5,0.47869935631752014
1.0,Cytosol_5,Cytosol_5,0.5286191701889038
4.0,"ER, peroxisome","ER, peroxisome",0.7017818689346313
5.0,"ER, peroxisome","ER, peroxisome",0.7739112973213196
1.0,"ER, peroxisome","ER, peroxisome",0.6678309440612793
4.0,Cytosol_5,Nucleosol,0.431077241897583
2.0,Cytosol_5,Cytosol_4,0.7062724828720093
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9606673717498779
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.48371145129203796
5.0,Nucleus (speckles),Nucleus (speckles),0.9918394088745117
4.0,Nucleus (speckles),Nucleus (speckles),0.9576506614685059
4.0,Cytosol_5,Cytosol_2,0.34218859672546387
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8749852776527405
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6633161306381226
1.0,Cytosol_3,Cytosol_3,0.5131490230560303
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7296214699745178
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9024052023887634
1.0,Cytosol_5,Cytosol_4,0.6075442433357239
5.0,Cytosol_1,Cytosol_5,0.6412754654884338
1.0,Cytosol_4,Cytosol_4,0.6477705836296082
3.0,Cytosol_4,Cytosol_4,0.6073627471923828
1.0,Mitochondria membrane,Mitochondria membrane,0.8441793918609619
1.0,Cytosol_2,Cytosol_1,0.7835069894790649
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8315324187278748
5.0,"ER, peroxisome","ER, peroxisome",0.4740275740623474
5.0,"ER, peroxisome",Plasma Membrane,0.47136110067367554
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.922061026096344
5.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.6136670708656311
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.7064016461372375
1.0,"ER, peroxisome","ER, peroxisome",0.41949424147605896
2.0,"Golgi, Endo/Lyosome","ER, Mitochondrion",0.510075569152832
3.0,Plasma Membrane,Plasma Membrane,0.5636171102523804
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8092707991600037
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9878901839256287
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7925482392311096
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8299371600151062
3.0,Plasma Membrane,Plasma Membrane,0.4867590665817261
1.0,"ER, peroxisome","ER, peroxisome",0.6583169102668762
5.0,Nucleosol,Nucleosol,0.993233859539032
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8275229334831238
5.0,Cytosol_3,Cytosol_3,0.5205066800117493
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.575599730014801
2.0,Nucleosol,Nucleosol,0.9166793823242188
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6732071042060852
3.0,Nucleosol,Nucleosol,0.8045300841331482
2.0,Nucleosol,Nucleosol,0.8768523335456848
4.0,Mitochondria matrix,Mitochondria matrix,0.8808316588401794
2.0,Mitochondria membrane,Mitochondria membrane,0.9594623446464539
1.0,"ER, peroxisome","ER, peroxisome",0.4594685733318329
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5552566647529602
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.701381266117096
3.0,Nucleus (speckles),Nucleus (speckles),0.9906829595565796
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.511890172958374
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.65659499168396
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9688212871551514
1.0,Cytosol_2,Cytosol_2,0.4116097688674927
1.0,Mitochondria membrane,Mitochondria membrane,0.7502882480621338
3.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.5064964294433594
4.0,"ER, peroxisome","ER, peroxisome",0.45174697041511536
5.0,Cytosol_3,Cytosol_3,0.38565245270729065
3.0,Cytosol_5,Cytosol_4,0.36300763487815857
4.0,Cytosol_4,Cytosol_4,0.4724956154823303
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8697230219841003
1.0,Nucleosol,Nucleosol,0.9176688194274902
1.0,Cytosol_2,Cytosol_2,0.5361334681510925
4.0,Cytosol_4,Cytosol_4,0.6140699982643127
4.0,Cytosol_5,Cytosol_5,0.5270489454269409
4.0,Mitochondria membrane,Plasma Membrane,0.5649688839912415
1.0,Cytosol_2,Cytosol_2,0.4310525357723236
5.0,Cytosol_5,Cytosol_1,0.6599271297454834
3.0,Cytosol_3,Cytosol_4,0.3804677128791809
5.0,"ER, peroxisome","ER, peroxisome",0.7763605117797852
3.0,"ER, peroxisome","ER, peroxisome",0.7723960280418396
3.0,Cytosol_4,Cytosol_4,0.7835137844085693
3.0,Mitochondria matrix,Mitochondria matrix,0.9465211629867554
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9043264389038086
4.0,Cytosol_5,Cytosol_1,0.3509969413280487
5.0,Cytosol_5,Cytosol_1,0.4087175726890564
2.0,Cytosol_3,Cytosol_1,0.7255849242210388
1.0,Cytosol_5,Cytosol_5,0.47193199396133423
5.0,Cytosol_3,Cytosol_3,0.45396143198013306
5.0,"ER, peroxisome","ER, peroxisome",0.42262330651283264
1.0,Cytosol_1,Cytosol_1,0.438987135887146
3.0,Cytosol_3,Cytosol_3,0.6024631261825562
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8706628680229187
4.0,Cytosol_3,Cytosol_3,0.43601536750793457
5.0,Cytosol_4,Cytosol_3,0.48319488763809204
5.0,Cytosol_1,Cytosol_2,0.5573265552520752
4.0,Cytosol_1,Cytosol_1,0.42008405923843384
2.0,Nucleosol,Nucleosol,0.7481005191802979
3.0,"ER, peroxisome","ER, peroxisome",0.6588141322135925
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6046239137649536
4.0,Mitochondria matrix,Mitochondria matrix,0.90601646900177
1.0,Cytosol_5,Cytosol_4,0.669668972492218
4.0,Nucleosol,Nucleosol,0.7948736548423767
3.0,Nucleus (speckles),Nucleus (speckles),0.9397931694984436
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.3647618591785431
1.0,Nucleosol,Nucleosol,0.7003059387207031
4.0,Cytosol_1,Cytosol_1,0.8219321966171265
1.0,"ER, Mitochondrion","ER, peroxisome",0.5309378504753113
5.0,Mitochondria membrane,Mitochondria membrane,0.6953766345977783
3.0,Cytosol_5,Cytosol_2,0.4679083824157715
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9489908814430237
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8513384461402893
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9600757360458374
3.0,"ER, peroxisome","ER, peroxisome",0.5671087503433228
2.0,Cytosol_5,Cytosol_5,0.6220352649688721
5.0,Mitochondria membrane,Nucleus (Nucleolus),0.6168351769447327
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6777579188346863
1.0,Cytosol_4,Cytosol_4,0.3923245370388031
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7688132524490356
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.6400003433227539
1.0,"ER, Mitochondrion","ER, peroxisome",0.41064855456352234
5.0,Cytosol_2,Cytosol_2,0.7152428030967712
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.962711751461029
4.0,Cytosol_3,Cytosol_3,0.4102465510368347
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.6860653758049011
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.854191243648529
4.0,Cytosol_5,Cytosol_5,0.6597167253494263
4.0,Cytosol_1,Cytosol_1,0.5334417819976807
3.0,Cytosol_4,Cytosol_4,0.7483605146408081
4.0,Nucleus (speckles),Nucleus (Nucleolus),0.5218465924263
2.0,Mitochondria membrane,Mitochondria membrane,0.9992289543151855
3.0,Mitochondria membrane,Mitochondria membrane,0.7528661489486694
3.0,Mitochondria membrane,Mitochondria membrane,0.8956272602081299
2.0,Mitochondria membrane,Mitochondria membrane,0.8276594281196594
4.0,Mitochondria membrane,Mitochondria membrane,0.4618164300918579
5.0,Mitochondria membrane,Mitochondria membrane,0.5612763166427612
5.0,Mitochondria membrane,Mitochondria membrane,0.9835665822029114
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.7204857468605042
1.0,Nucleosol,Nucleosol,0.9115170836448669
2.0,Cytosol_3,Cytosol_5,0.34772583842277527
3.0,Cytosol_5,Cytosol_3,0.4868044853210449
4.0,Nucleosol,Nucleosol,0.8502869606018066
1.0,Nucleosol,Nucleosol,0.9744874238967896
5.0,Cytosol_3,Cytosol_3,0.5155788660049438
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9884353876113892
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9525600671768188
4.0,Plasma Membrane,Plasma Membrane,0.5298430323600769
1.0,"ER, Mitochondrion","ER, Mitochondrion",0.4344438314437866
4.0,"ER, Mitochondrion","ER, peroxisome",0.5049958825111389
2.0,"ER, peroxisome",Plasma Membrane,0.41497737169265747
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9108619689941406
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7105944156646729
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6441020965576172
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8264549374580383
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9824336767196655
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7556769847869873
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8464320302009583
5.0,"Golgi, Endo/Lyosome","ER, Mitochondrion",0.507302463054657
1.0,Mitochondria membrane,Mitochondria membrane,0.8169651031494141
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9200658798217773
1.0,"ER, peroxisome","ER, peroxisome",0.5300619602203369
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7362766861915588
2.0,Mitochondria membrane,Mitochondria membrane,0.5208088755607605
2.0,"ER, peroxisome","ER, peroxisome",0.5454289317131042
2.0,"ER, peroxisome","ER, peroxisome",0.6811396479606628
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.559073805809021
2.0,Mitochondria membrane,Mitochondria matrix,0.6878266930580139
3.0,"ER, peroxisome","ER, peroxisome",0.879101574420929
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8747859001159668
3.0,Mitochondria membrane,Nucleus (speckles),0.3937605321407318
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9544873833656311
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9784497618675232
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.4792954623699188
1.0,Mitochondria membrane,Mitochondria membrane,0.5093681812286377
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9394108057022095
4.0,Nucleus (Nucleolus),Mitochondria membrane,0.3916773200035095
1.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.6677336096763611
3.0,Plasma Membrane,Plasma Membrane,0.7613623142242432
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7095438241958618
4.0,"ER, Mitochondrion",Plasma Membrane,0.40680572390556335
4.0,Plasma Membrane,Plasma Membrane,0.7841289043426514
3.0,"ER, peroxisome","ER, peroxisome",0.7891858816146851
5.0,Mitochondria membrane,Mitochondria membrane,0.5244516134262085
2.0,"ER, peroxisome","ER, peroxisome",0.5960031747817993
2.0,Plasma Membrane,Plasma Membrane,0.6502460837364197
2.0,"ER, peroxisome","ER, peroxisome",0.790864109992981
2.0,"ER, Mitochondrion","ER, peroxisome",0.6048629879951477
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.5154545903205872
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.43881142139434814
2.0,"ER, peroxisome",Mitochondria membrane,0.5768156051635742
5.0,"ER, peroxisome","ER, peroxisome",0.6715425848960876
4.0,"ER, peroxisome","ER, peroxisome",0.4682375490665436
1.0,Plasma Membrane,Plasma Membrane,0.6257297992706299
2.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.578576385974884
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7964109778404236
2.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.4383866786956787
4.0,Mitochondria membrane,Plasma Membrane,0.5674058794975281
5.0,"ER, peroxisome",Plasma Membrane,0.5541994571685791
2.0,Mitochondria membrane,Mitochondria membrane,0.5867146849632263
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9429507851600647
5.0,"Golgi, Endo/Lyosome",Plasma Membrane,0.5912609100341797
2.0,"ER, peroxisome","Nucleosol, Ribosome",0.6106805801391602
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8127796053886414
5.0,Nucleus (speckles),Nucleus (speckles),0.975471019744873
2.0,"ER, peroxisome","ER, Mitochondrion",0.4622194468975067
3.0,"ER, peroxisome","ER, Mitochondrion",0.5511978268623352
5.0,"ER, peroxisome","ER, peroxisome",0.39184442162513733
1.0,"ER, peroxisome","ER, peroxisome",0.6038879156112671
4.0,"ER, peroxisome","ER, peroxisome",0.7690221071243286
1.0,Plasma Membrane,Plasma Membrane,0.6664236187934875
2.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.6360694766044617
1.0,Cytosol_3,Cytosol_5,0.3270071744918823
1.0,Mitochondria membrane,Mitochondria membrane,0.8560552000999451
2.0,Cytosol_5,Cytosol_5,0.3534814417362213
5.0,Mitochondria membrane,Mitochondria membrane,0.9132181406021118
2.0,Mitochondria membrane,Mitochondria membrane,0.8700934052467346
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8887962102890015
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7666744589805603
5.0,Nucleus (speckles),"Nucleosol, Ribosome",0.9474657773971558
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7353179454803467
1.0,"ER, peroxisome","ER, peroxisome",0.5297080278396606
5.0,"ER, Mitochondrion","Nucleosol, Ribosome",0.6431816220283508
1.0,Cytosol_4,Cytosol_5,0.6944296360015869
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8622793555259705
1.0,Cytosol_1,Cytosol_1,0.925284206867218
3.0,Cytosol_5,Cytosol_5,0.7599673271179199
1.0,Cytosol_5,Cytosol_5,0.7329617142677307
2.0,Cytosol_5,Cytosol_5,0.7788828015327454
4.0,Cytosol_5,Cytosol_5,0.4245746433734894
2.0,Cytosol_4,Cytosol_4,0.85637366771698
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9386891722679138
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9644321799278259
2.0,Cytosol_4,Cytosol_4,0.6051403880119324
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7593202590942383
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6537357568740845
1.0,Mitochondria membrane,Mitochondria membrane,0.7834882140159607
5.0,Cytosol_3,Cytosol_3,0.4152263104915619
2.0,Cytosol_2,Cytosol_2,0.49468761682510376
3.0,Cytosol_3,Cytosol_3,0.6699258685112
4.0,"ER, peroxisome","ER, peroxisome",0.8868148922920227
3.0,"ER, peroxisome","ER, peroxisome",0.6441583037376404
1.0,Mitochondria matrix,Mitochondria matrix,0.9647735953330994
3.0,Cytosol_1,Cytosol_1,0.5484307408332825
1.0,Cytosol_5,Cytosol_3,0.27885565161705017
4.0,Cytosol_1,Cytosol_1,0.8700350522994995
4.0,Nucleosol,Nucleosol,0.8496435284614563
3.0,Nucleosol,Nucleosol,0.988681435585022
2.0,Cytosol_1,Cytosol_1,0.6386399269104004
4.0,Cytosol_3,Cytosol_1,0.3795792758464813
5.0,Cytosol_4,Cytosol_4,0.4558264911174774
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9718789458274841
5.0,Cytosol_3,Cytosol_5,0.4816359877586365
4.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.5927039980888367
3.0,"Nucleosol, Ribosome",Nucleus (Nucleolus),0.6079156994819641
4.0,Mitochondria matrix,Mitochondria matrix,0.9317741394042969
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7579494714736938
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7010009288787842
4.0,Plasma Membrane,Plasma Membrane,0.6986926198005676
1.0,"ER, Mitochondrion","ER, Mitochondrion",0.4125772714614868
3.0,Cytosol_4,Cytosol_5,0.4710434377193451
5.0,Cytosol_4,Cytosol_4,0.36471885442733765
5.0,"ER, peroxisome","ER, peroxisome",0.6439016461372375
1.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.4938194751739502
3.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.4151163101196289
2.0,Mitochondria membrane,Mitochondria membrane,0.4969604015350342
1.0,Cytosol_5,Cytosol_4,0.5238915681838989
3.0,Cytosol_3,Cytosol_1,0.5789718627929688
4.0,Cytosol_1,Cytosol_1,0.6347776651382446
2.0,"ER, peroxisome","ER, peroxisome",0.7206214666366577
1.0,"ER, Mitochondrion","ER, peroxisome",0.5351525545120239
3.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.8512113690376282
5.0,Cytosol_1,Cytosol_1,0.486911803483963
5.0,Cytosol_3,Cytosol_3,0.5543398857116699
5.0,Cytosol_2,Cytosol_5,0.5072885155677795
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8778331875801086
3.0,Cytosol_4,Cytosol_3,0.5738363265991211
4.0,Cytosol_5,Cytosol_5,0.6495179533958435
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8999844193458557
2.0,Cytosol_4,Cytosol_4,0.5740447640419006
4.0,Cytosol_4,Cytosol_3,0.3943910598754883
1.0,Cytosol_4,Cytosol_3,0.4572988748550415
2.0,Cytosol_1,"Nucleosol, Ribosome",0.6749104261398315
1.0,Mitochondria matrix,Mitochondria matrix,0.9810158014297485
1.0,Cytosol_3,Cytosol_3,0.5044480562210083
4.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.3985147476196289
5.0,Nucleosol,Nucleosol,0.9961302280426025
1.0,Cytosol_5,Cytosol_5,0.5650940537452698
4.0,Cytosol_5,Cytosol_5,0.7123792767524719
1.0,Cytosol_5,Cytosol_5,0.6870695948600769
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.959564208984375
5.0,"ER, peroxisome",Plasma Membrane,0.5816351771354675
2.0,Nucleosol,Nucleosol,0.8643768429756165
2.0,Cytosol_1,Cytosol_1,0.9436324238777161
1.0,Cytosol_5,Cytosol_5,0.36243897676467896
2.0,Cytosol_1,Cytosol_1,0.49246641993522644
4.0,Cytosol_4,Cytosol_4,0.45037442445755005
3.0,Plasma Membrane,"ER, peroxisome",0.5228133797645569
4.0,"ER, peroxisome","ER, peroxisome",0.7648204565048218
5.0,Cytosol_5,Cytosol_4,0.5025773644447327
2.0,Nucleosol,Nucleosol,0.842953622341156
3.0,Nucleosol,Nucleosol,0.9636954069137573
3.0,Cytosol_4,Cytosol_4,0.6460760831832886
5.0,Cytosol_5,Cytosol_2,0.8088202476501465
4.0,Cytosol_5,Cytosol_5,0.7919142246246338
2.0,Cytosol_5,Cytosol_4,0.4654165804386139
4.0,Cytosol_5,Cytosol_1,0.318228155374527
3.0,"ER, peroxisome","ER, peroxisome",0.7772200107574463
1.0,Cytosol_3,Cytosol_3,0.49535009264945984
5.0,Cytosol_5,Cytosol_5,0.7086321711540222
3.0,Cytosol_5,Cytosol_5,0.6102845072746277
2.0,Cytosol_5,Cytosol_5,0.4092652201652527
5.0,Cytosol_1,Cytosol_1,0.6383565664291382
2.0,Cytosol_5,Cytosol_5,0.39490532875061035
1.0,"ER, peroxisome","ER, peroxisome",0.4253389537334442
1.0,Cytosol_5,Cytosol_2,0.3834053874015808
5.0,Cytosol_5,Cytosol_5,0.48672792315483093
4.0,Cytosol_5,Cytosol_5,0.3933403789997101
4.0,Cytosol_1,Cytosol_1,0.492523193359375
1.0,Cytosol_1,Cytosol_3,0.5616427063941956
1.0,Cytosol_4,Cytosol_3,0.4179458022117615
2.0,Cytosol_3,Cytosol_4,0.6536076664924622
2.0,Cytosol_5,Cytosol_5,0.6497196555137634
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8830530047416687
5.0,"ER, Mitochondrion","ER, peroxisome",0.7549641728401184
3.0,Cytosol_5,Cytosol_5,0.8026688098907471
1.0,Nucleus (speckles),Nucleus (speckles),0.6144030690193176
1.0,Cytosol_2,Cytosol_2,0.4072647988796234
5.0,Cytosol_2,Cytosol_2,0.5279135704040527
4.0,Cytosol_2,Cytosol_2,0.40629398822784424
5.0,Cytosol_2,Cytosol_2,0.4723915457725525
2.0,Cytosol_1,Cytosol_1,0.9953716397285461
3.0,Cytosol_5,Cytosol_5,0.8712802529335022
1.0,Cytosol_3,Cytosol_4,0.6198270916938782
3.0,"ER, peroxisome","ER, peroxisome",0.6879931092262268
1.0,Cytosol_1,Cytosol_1,0.8930016160011292
2.0,Cytosol_5,Cytosol_5,0.7701100707054138
3.0,Cytosol_1,Cytosol_1,0.30956631898880005
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7681161761283875
5.0,Cytosol_1,Cytosol_2,0.44724011421203613
3.0,Nucleosol,Nucleosol,0.9604437351226807
5.0,Cytosol_5,Cytosol_2,0.6318094730377197
3.0,Cytosol_5,Cytosol_2,0.4876638352870941
1.0,Cytosol_1,Cytosol_3,0.5206658840179443
2.0,Cytosol_5,Cytosol_1,0.621610701084137
4.0,Mitochondria membrane,Mitochondria membrane,0.7991754412651062
4.0,Mitochondria membrane,Mitochondria membrane,0.47471994161605835
2.0,Mitochondria membrane,Mitochondria membrane,0.8216845393180847
4.0,Mitochondria membrane,Mitochondria membrane,0.7491492033004761
4.0,Mitochondria membrane,Mitochondria membrane,0.9102025628089905
2.0,Mitochondria membrane,Mitochondria membrane,0.6912036538124084
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.682691216468811
1.0,Cytosol_4,Cytosol_4,0.5486330389976501
2.0,"ER, peroxisome","ER, peroxisome",0.47337156534194946
3.0,Mitochondria membrane,Mitochondria membrane,0.8258322477340698
2.0,Nucleosol,Nucleosol,0.962775707244873
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.46074023842811584
2.0,Cytosol_5,Cytosol_2,0.7029590606689453
4.0,Cytosol_5,Cytosol_5,0.39482516050338745
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.554746150970459
2.0,Cytosol_3,Cytosol_3,0.4871038794517517
5.0,Mitochondria membrane,Mitochondria membrane,0.9753463864326477
4.0,"ER, peroxisome","ER, peroxisome",0.5986862778663635
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7181376814842224
4.0,Cytosol_4,Cytosol_4,0.5698294043540955
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8606277704238892
3.0,Cytosol_5,Cytosol_5,0.889202356338501
4.0,Cytosol_5,Cytosol_1,0.3336193859577179
4.0,Cytosol_1,Cytosol_1,0.4654879570007324
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6316487193107605
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6008592247962952
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5719454884529114
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.4926746189594269
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8556622266769409
